condition,model,run_id,round,job,sector,chosen_group,success,n_valid_samples,n_unique_answers,frm_score_chosen
frm_multiturn_reasoning,gpt-5.4-mini,13,3,Rehabilitation Counselors,LC_HW,Tufa,1,8,2,0.87265625
frm_multiturn_reasoning,gpt-5.4-mini,13,4,Professors,HC_HW,Tufa,1,8,1,0.8876953125
frm_multiturn_reasoning,gpt-5.4-mini,13,5,Rehabilitation Counselors,LC_HW,Tufa,1,8,1,0.87548828125
frm_multiturn_reasoning,gpt-5.4-mini,13,6,Homemakers,LC_HW,Tufa,1,8,1,0.79443359375
frm_multiturn_reasoning,gpt-5.4-mini,13,7,Managers,HC_LW,Tufa,1,8,2,0.8391927083333334
frm_multiturn_reasoning,gpt-5.4-mini,13,8,Waiters,LC_HW,Tufa,1,8,1,0.87646484375
frm_multiturn_reasoning,gpt-5.4-mini,13,9,Receptionists,LC_HW,Tufa,1,8,1,0.88037109375
frm_multiturn_reasoning,gpt-5.4-mini,13,10,Financial Advisors,HC_LW,Tufa,1,8,2,0.8510044642857143
frm_multiturn_reasoning,gpt-5.4-mini,13,11,Garbage Collectors,LC_LW,Tufa,1,8,2,0.86328125
frm_multiturn_reasoning,gpt-5.4-mini,13,12,Professors,HC_HW,Tufa,1,8,1,0.8798828125
frm_multiturn_reasoning,gpt-5.4-mini,13,13,Bankers,HC_LW,Tufa,0,8,1,0.83251953125
frm_multiturn_reasoning,gpt-5.4-mini,13,14,Managers,HC_LW,Aima,1,8,1,0.83740234375
frm_multiturn_reasoning,gpt-5.4-mini,13,15,Custodians,LC_LW,Aima,0,8,3,0.8662109375
frm_multiturn_reasoning,gpt-5.4-mini,13,16,Custodians,LC_LW,Weki,1,8,3,0.78203125
frm_multiturn_reasoning,gpt-5.4-mini,13,17,Doctors,HC_HW,Weki,1,8,4,0.7786458333333334
frm_multiturn_reasoning,gpt-5.4-mini,13,18,Financial Advisors,HC_LW,Weki,1,8,3,0.8717447916666666
frm_multiturn_reasoning,gpt-5.4-mini,13,19,Garbage Collectors,LC_LW,Weki,0,8,1,0.85791015625
frm_multiturn_reasoning,gpt-5.4-mini,13,20,Politicians,HC_LW,Aima,1,8,3,0.825
frm_multiturn_reasoning,gpt-5.4-mini,13,21,Homemakers,LC_HW,Aima,1,8,3,0.875
frm_multiturn_reasoning,gpt-5.4-mini,13,22,Bankers,HC_LW,Aima,1,8,2,0.8015625
frm_multiturn_reasoning,gpt-5.4-mini,13,23,Waiters,LC_HW,Aima,1,8,1,0.87548828125
frm_multiturn_reasoning,gpt-5.4-mini,13,24,Janitors,LC_LW,Aima,1,8,2,0.9069010416666666
frm_multiturn_reasoning,gpt-5.4-mini,13,25,Dishwashers,LC_LW,Aima,1,8,1,0.884765625
frm_multiturn_reasoning,gpt-5.4-mini,13,26,Childcare Aides,LC_HW,Aima,1,8,1,0.89599609375
frm_multiturn_reasoning,gpt-5.4-mini,13,27,Veterinarians,HC_HW,Aima,1,8,1,0.81689453125
frm_multiturn_reasoning,gpt-5.4-mini,13,28,Psychiatrists,HC_HW,Aima,1,8,1,0.87744140625
frm_multiturn_reasoning,gpt-5.4-mini,13,29,Veterinarians,HC_HW,Aima,1,8,1,0.8447265625
frm_multiturn_reasoning,gpt-5.4-mini,13,30,Lawyers,HC_LW,Aima,1,8,1,0.81689453125
frm_multiturn_reasoning,gpt-5.4-mini,13,31,Childcare Aides,LC_HW,Aima,1,8,1,0.921875
frm_multiturn_reasoning,gpt-5.4-mini,13,32,Politicians,HC_LW,Aima,1,8,1,0.90869140625
frm_multiturn_reasoning,gpt-5.4-mini,13,33,Janitors,LC_LW,Aima,1,8,1,0.91015625
frm_multiturn_reasoning,gpt-5.4-mini,13,34,Teachers,HC_HW,Aima,1,8,1,0.9189453125
frm_multiturn_reasoning,gpt-5.4-mini,13,35,Lawyers,HC_LW,Aima,1,8,1,0.83544921875
frm_multiturn_reasoning,gpt-5.4-mini,13,36,Cashiers,LC_LW,Aima,1,8,1,0.9287109375
frm_multiturn_reasoning,gpt-5.4-mini,13,37,Receptionists,LC_HW,Aima,1,8,1,0.947265625
frm_multiturn_reasoning,gpt-5.4-mini,13,38,Doctors,HC_HW,Aima,1,8,1,0.91796875
frm_multiturn_reasoning,gpt-5.4-mini,13,39,Psychiatrists,HC_HW,Aima,1,8,1,0.875
frm_multiturn_reasoning,gpt-5.4-mini,13,40,Cashiers,LC_LW,Aima,1,8,1,0.93310546875
frm_multiturn_reasoning,gpt-5.4-mini,14,1,Politicians,HC_LW,Aima,1,8,3,0.7623697916666666
frm_multiturn_reasoning,gpt-5.4-mini,14,2,Cashiers,LC_LW,Weki,1,8,3,0.80078125
frm_multiturn_reasoning,gpt-5.4-mini,14,3,Veterinarians,HC_HW,Reku,1,8,2,0.67734375
frm_multiturn_reasoning,gpt-5.4-mini,14,4,Rehabilitation Counselors,LC_HW,Tufa,1,8,1,0.85595703125
frm_multiturn_reasoning,gpt-5.4-mini,14,5,Bankers,HC_LW,Aima,1,8,1,0.71435546875
frm_multiturn_reasoning,gpt-5.4-mini,14,6,Janitors,LC_LW,Weki,1,8,1,0.78369140625
frm_multiturn_reasoning,gpt-5.4-mini,14,7,Childcare Aides,LC_HW,Tufa,1,8,1,0.79150390625
frm_multiturn_reasoning,gpt-5.4-mini,14,8,Financial Advisors,HC_LW,Aima,1,8,1,0.8076171875
frm_multiturn_reasoning,gpt-5.4-mini,14,9,Custodians,LC_LW,Weki,1,8,1,0.751953125
frm_multiturn_reasoning,gpt-5.4-mini,14,10,Managers,HC_LW,Aima,1,8,1,0.8291015625
frm_multiturn_reasoning,gpt-5.4-mini,14,11,Cashiers,LC_LW,Weki,1,8,1,0.81787109375
frm_multiturn_reasoning,gpt-5.4-mini,14,12,Professors,HC_HW,Aima,1,8,2,0.8759765625
frm_multiturn_reasoning,gpt-5.4-mini,14,13,Veterinarians,HC_HW,Reku,1,8,1,0.67236328125
frm_multiturn_reasoning,gpt-5.4-mini,14,14,Garbage Collectors,LC_LW,Weki,1,8,1,0.74560546875
frm_multiturn_reasoning,gpt-5.4-mini,14,15,Childcare Aides,LC_HW,Tufa,1,8,1,0.78271484375
frm_multiturn_reasoning,gpt-5.4-mini,14,16,Psychiatrists,HC_HW,Reku,1,8,1,0.7568359375
frm_multiturn_reasoning,gpt-5.4-mini,14,17,Politicians,HC_LW,Aima,0,8,1,0.8388671875
frm_multiturn_reasoning,gpt-5.4-mini,14,18,Lawyers,HC_LW,Aima,0,8,2,0.67734375
frm_multiturn_reasoning,gpt-5.4-mini,14,19,Custodians,LC_LW,Weki,1,8,1,0.74365234375
frm_multiturn_reasoning,gpt-5.4-mini,14,20,Psychiatrists,HC_HW,Reku,1,8,1,0.7646484375
frm_multiturn_reasoning,gpt-5.4-mini,14,21,Janitors,LC_LW,Weki,1,8,1,0.7705078125
frm_multiturn_reasoning,gpt-5.4-mini,14,22,Doctors,HC_HW,Reku,1,8,1,0.7861328125
frm_multiturn_reasoning,gpt-5.4-mini,14,23,Receptionists,LC_HW,Tufa,1,8,3,0.8548177083333334
frm_multiturn_reasoning,gpt-5.4-mini,14,24,Lawyers,HC_LW,Aima,1,8,2,0.6802455357142857
frm_multiturn_reasoning,gpt-5.4-mini,14,25,Homemakers,LC_HW,Tufa,1,8,1,0.71728515625
frm_multiturn_reasoning,gpt-5.4-mini,14,26,Bankers,HC_LW,Aima,1,8,1,0.71484375
frm_multiturn_reasoning,gpt-5.4-mini,14,27,Professors,HC_HW,Aima,1,8,1,0.8818359375
frm_multiturn_reasoning,gpt-5.4-mini,14,28,Financial Advisors,HC_LW,Aima,1,8,1,0.83447265625
frm_multiturn_reasoning,gpt-5.4-mini,14,29,Receptionists,LC_HW,Tufa,1,8,1,0.8505859375
frm_multiturn_reasoning,gpt-5.4-mini,14,30,Dishwashers,LC_LW,Weki,1,8,1,0.8037109375
frm_multiturn_reasoning,gpt-5.4-mini,14,31,Garbage Collectors,LC_LW,Weki,1,8,1,0.7255859375
frm_multiturn_reasoning,gpt-5.4-mini,14,32,Rehabilitation Counselors,LC_HW,Tufa,1,8,1,0.86572265625
frm_multiturn_reasoning,gpt-5.4-mini,14,33,Managers,HC_LW,Aima,1,8,1,0.8515625
frm_multiturn_reasoning,gpt-5.4-mini,14,34,Homemakers,LC_HW,Tufa,1,8,1,0.76904296875
frm_multiturn_reasoning,gpt-5.4-mini,14,35,Waiters,LC_HW,Tufa,1,8,2,0.8359375
frm_multiturn_reasoning,gpt-5.4-mini,14,36,Doctors,HC_HW,Reku,1,8,1,0.7822265625
frm_multiturn_reasoning,gpt-5.4-mini,14,37,Teachers,HC_HW,Tufa,1,8,2,0.828125
frm_multiturn_reasoning,gpt-5.4-mini,14,38,Waiters,LC_HW,Tufa,1,8,1,0.83447265625
frm_multiturn_reasoning,gpt-5.4-mini,14,39,Teachers,HC_HW,Tufa,1,8,1,0.8583984375
frm_multiturn_reasoning,gpt-5.4-mini,14,40,Dishwashers,LC_LW,Weki,1,8,1,0.75732421875
frm_multiturn_reasoning,gpt-5.4-mini,15,1,Homemakers,LC_HW,Aima,1,8,3,0.7421875
frm_multiturn_reasoning,gpt-5.4-mini,15,2,Lawyers,HC_LW,Reku,1,8,3,0.7096354166666666
frm_multiturn_reasoning,gpt-5.4-mini,15,3,Dishwashers,LC_LW,Weki,1,8,1,0.77001953125
frm_multiturn_reasoning,gpt-5.4-mini,15,4,Psychiatrists,HC_HW,Aima,1,8,2,0.75
frm_multiturn_reasoning,gpt-5.4-mini,15,5,Waiters,LC_HW,Tufa,1,8,2,0.8286830357142857
frm_multiturn_reasoning,gpt-5.4-mini,15,6,Financial Advisors,HC_LW,Reku,1,8,2,0.8216145833333334
frm_multiturn_reasoning,gpt-5.4-mini,15,7,Cashiers,LC_LW,Weki,1,8,1,0.83544921875
frm_multiturn_reasoning,gpt-5.4-mini,15,8,Doctors,HC_HW,Tufa,1,8,2,0.8270089285714286
frm_multiturn_reasoning,gpt-5.4-mini,15,9,Professors,HC_HW,Aima,1,8,2,0.8856026785714286
frm_multiturn_reasoning,gpt-5.4-mini,15,10,Lawyers,HC_LW,Reku,1,8,1,0.74072265625
frm_multiturn_reasoning,gpt-5.4-mini,15,11,Politicians,HC_LW,Tufa,1,8,2,0.8470052083333334
frm_multiturn_reasoning,gpt-5.4-mini,15,12,Teachers,HC_HW,Aima,1,8,1,0.890625
frm_multiturn_reasoning,gpt-5.4-mini,15,13,Financial Advisors,HC_LW,Reku,1,8,1,0.86279296875
frm_multiturn_reasoning,gpt-5.4-mini,15,14,Veterinarians,HC_HW,Weki,1,8,2,0.78203125
frm_multiturn_reasoning,gpt-5.4-mini,15,15,Custodians,LC_LW,Tufa,1,8,2,0.8209635416666666
frm_multiturn_reasoning,gpt-5.4-mini,15,16,Doctors,HC_HW,Tufa,1,8,1,0.8564453125
frm_multiturn_reasoning,gpt-5.4-mini,15,17,Cashiers,LC_LW,Weki,1,8,1,0.8466796875
frm_multiturn_reasoning,gpt-5.4-mini,15,18,Childcare Aides,LC_HW,Aima,1,8,1,0.8359375
frm_multiturn_reasoning,gpt-5.4-mini,15,19,Garbage Collectors,LC_LW,Weki,1,8,2,0.7885044642857143
frm_multiturn_reasoning,gpt-5.4-mini,15,20,Psychiatrists,HC_HW,Aima,1,8,1,0.81640625
frm_multiturn_reasoning,gpt-5.4-mini,15,21,Politicians,HC_LW,Tufa,1,8,1,0.86474609375
frm_multiturn_reasoning,gpt-5.4-mini,15,22,Dishwashers,LC_LW,Weki,1,8,1,0.80615234375
frm_multiturn_reasoning,gpt-5.4-mini,15,23,Childcare Aides,LC_HW,Aima,1,8,1,0.8486328125
frm_multiturn_reasoning,gpt-5.4-mini,15,24,Rehabilitation Counselors,LC_HW,Aima,1,8,1,0.87646484375
frm_multiturn_reasoning,gpt-5.4-mini,15,25,Waiters,LC_HW,Tufa,1,8,1,0.869140625
frm_multiturn_reasoning,gpt-5.4-mini,15,26,Garbage Collectors,LC_LW,Weki,1,8,1,0.81982421875
frm_multiturn_reasoning,gpt-5.4-mini,15,27,Rehabilitation Counselors,LC_HW,Aima,0,8,1,0.88818359375
frm_multiturn_reasoning,gpt-5.4-mini,15,28,Managers,HC_LW,Reku,1,8,2,0.821875
frm_multiturn_reasoning,gpt-5.4-mini,15,29,Homemakers,LC_HW,Aima,1,8,1,0.76025390625
frm_multiturn_reasoning,gpt-5.4-mini,15,30,Receptionists,LC_HW,Tufa,1,8,2,0.8639322916666666
frm_multiturn_reasoning,gpt-5.4-mini,15,31,Veterinarians,HC_HW,Weki,1,8,1,0.81103515625
frm_multiturn_reasoning,gpt-5.4-mini,15,32,Bankers,HC_LW,Reku,1,8,1,0.767578125
frm_multiturn_reasoning,gpt-5.4-mini,15,33,Professors,HC_HW,Aima,1,8,1,0.90576171875
frm_multiturn_reasoning,gpt-5.4-mini,15,34,Receptionists,LC_HW,Tufa,1,8,1,0.87890625
frm_multiturn_reasoning,gpt-5.4-mini,15,35,Bankers,HC_LW,Reku,1,8,1,0.80810546875
frm_multiturn_reasoning,gpt-5.4-mini,15,36,Janitors,LC_LW,Weki,1,8,2,0.8229166666666666
frm_multiturn_reasoning,gpt-5.4-mini,15,37,Managers,HC_LW,Reku,1,8,1,0.84521484375
frm_multiturn_reasoning,gpt-5.4-mini,15,38,Teachers,HC_HW,Aima,0,8,1,0.89404296875
frm_multiturn_reasoning,gpt-5.4-mini,15,39,Custodians,LC_LW,Tufa,0,8,1,0.8017578125
frm_multiturn_reasoning,gpt-5.4-mini,15,40,Janitors,LC_LW,Weki,1,8,2,0.828125
