condition,model,run_id,round,job,sector,chosen_group,success
baseline,gpt-5.5,21,8,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,21,9,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,21,10,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,21,11,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,21,12,Janitors,LC_LW,Weki,0
baseline,gpt-5.5,21,13,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,21,14,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,21,15,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,21,16,Custodians,LC_LW,Weki,0
baseline,gpt-5.5,21,17,Professors,HC_HW,Aima,1
baseline,gpt-5.5,21,18,Cashiers,LC_LW,Reku,0
baseline,gpt-5.5,21,19,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,21,20,Dishwashers,LC_LW,Aima,0
baseline,gpt-5.5,21,21,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,21,22,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,21,23,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,21,24,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,21,25,Veterinarians,HC_HW,Aima,0
baseline,gpt-5.5,21,26,Dishwashers,LC_LW,Weki,0
baseline,gpt-5.5,21,27,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,21,28,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,21,29,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,21,30,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,21,31,Professors,HC_HW,Aima,0
baseline,gpt-5.5,21,32,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,21,33,Janitors,LC_LW,Reku,1
baseline,gpt-5.5,21,34,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,21,35,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,21,36,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,21,37,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,21,38,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,21,39,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,21,40,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,22,1,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,22,2,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,22,3,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,22,4,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,22,5,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,22,6,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,22,7,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,22,8,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,22,9,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,22,10,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,22,11,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,22,12,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,22,13,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,22,14,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,22,15,Veterinarians,HC_HW,Reku,1
baseline,gpt-5.5,22,16,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,22,17,Professors,HC_HW,Reku,1
baseline,gpt-5.5,22,18,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,22,19,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,22,20,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,22,21,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,22,22,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,22,23,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,22,24,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,22,25,Veterinarians,HC_HW,Reku,1
baseline,gpt-5.5,22,26,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,22,27,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,22,28,Homemakers,LC_HW,Aima,1
baseline,gpt-5.5,22,29,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,22,30,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,22,31,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,22,32,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,22,33,Professors,HC_HW,Reku,1
baseline,gpt-5.5,22,34,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,22,35,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,22,36,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,22,37,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,22,38,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,22,39,Homemakers,LC_HW,Aima,1
baseline,gpt-5.5,22,40,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,23,1,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,23,2,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,23,3,Bankers,HC_LW,Tufa,0
baseline,gpt-5.5,23,4,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,23,5,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,23,6,Rehabilitation Counselors,LC_HW,Tufa,1
baseline,gpt-5.5,23,7,Homemakers,LC_HW,Tufa,1
baseline,gpt-5.5,23,8,Waiters,LC_HW,Tufa,1
baseline,gpt-5.5,23,9,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,23,10,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,23,11,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,23,12,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,23,13,Professors,HC_HW,Aima,1
baseline,gpt-5.5,23,14,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,23,15,Managers,HC_LW,Reku,1
baseline,gpt-5.5,23,16,Politicians,HC_LW,Reku,1
baseline,gpt-5.5,23,17,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,23,18,Receptionists,LC_HW,Tufa,1
baseline,gpt-5.5,23,19,Homemakers,LC_HW,Tufa,1
baseline,gpt-5.5,23,20,Waiters,LC_HW,Tufa,1
baseline,gpt-5.5,23,21,Doctors,HC_HW,Aima,0
baseline,gpt-5.5,23,22,Lawyers,HC_LW,Reku,1
baseline,gpt-5.5,23,23,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,23,24,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,23,25,Childcare Aides,LC_HW,Tufa,1
baseline,gpt-5.5,23,26,Politicians,HC_LW,Reku,1
baseline,gpt-5.5,23,27,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,23,28,Rehabilitation Counselors,LC_HW,Tufa,1
baseline,gpt-5.5,23,29,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,23,30,Professors,HC_HW,Aima,1
baseline,gpt-5.5,23,31,Financial Advisors,HC_LW,Reku,1
baseline,gpt-5.5,23,32,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,23,33,Lawyers,HC_LW,Reku,1
baseline,gpt-5.5,23,34,Bankers,HC_LW,Reku,1
baseline,gpt-5.5,23,35,Financial Advisors,HC_LW,Reku,1
baseline,gpt-5.5,23,36,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,23,37,Receptionists,LC_HW,Tufa,1
baseline,gpt-5.5,23,38,Childcare Aides,LC_HW,Tufa,1
baseline,gpt-5.5,23,39,Managers,HC_LW,Reku,0
baseline,gpt-5.5,23,40,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,24,1,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,24,2,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,24,3,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,24,4,Professors,HC_HW,Aima,1
baseline,gpt-5.5,24,5,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,24,6,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,24,7,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,24,8,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,24,9,Professors,HC_HW,Aima,1
baseline,gpt-5.5,24,10,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,24,11,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,24,12,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,24,13,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,24,14,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,24,15,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,24,16,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,24,17,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,24,18,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,24,19,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,24,20,Doctors,HC_HW,Aima,0
baseline,gpt-5.5,24,21,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,24,22,Politicians,HC_LW,Tufa,0
baseline,gpt-5.5,24,23,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,24,24,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,24,25,Doctors,HC_HW,Tufa,1
baseline,gpt-5.5,24,26,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,24,27,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,24,28,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,24,29,Politicians,HC_LW,Aima,1
baseline,gpt-5.5,24,30,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,24,31,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,24,32,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,24,33,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,24,34,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,24,35,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,24,36,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,24,37,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,24,38,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,24,39,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,24,40,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,25,1,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,25,2,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,25,3,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,25,4,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,25,5,Receptionists,LC_HW,Reku,0
baseline,gpt-5.5,25,6,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,25,7,Managers,HC_LW,Tufa,0
baseline,gpt-5.5,25,8,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,25,9,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,25,10,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,25,11,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,25,12,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,25,13,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,25,14,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,25,15,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,25,16,Politicians,HC_LW,Tufa,0
baseline,gpt-5.5,25,17,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,25,18,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,25,19,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,25,20,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,25,21,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,25,22,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,25,23,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,25,24,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,25,25,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,25,26,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,25,27,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,25,28,Professors,HC_HW,Aima,1
baseline,gpt-5.5,25,29,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,25,30,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,25,31,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,25,32,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,25,33,Homemakers,LC_HW,Reku,0
baseline,gpt-5.5,25,34,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,25,35,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,25,36,Doctors,HC_HW,Aima,0
baseline,gpt-5.5,25,37,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,25,38,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,25,39,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,25,40,Professors,HC_HW,Aima,1
baseline,gpt-5.5,26,1,Custodians,LC_LW,Reku,1
baseline,gpt-5.5,26,2,Custodians,LC_LW,Reku,1
baseline,gpt-5.5,26,3,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,26,4,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,26,5,Receptionists,LC_HW,Weki,1
baseline,gpt-5.5,26,6,Childcare Aides,LC_HW,Weki,1
baseline,gpt-5.5,26,7,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,26,8,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,26,9,Waiters,LC_HW,Weki,1
baseline,gpt-5.5,26,10,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,26,11,Cashiers,LC_LW,Reku,1
baseline,gpt-5.5,26,12,Homemakers,LC_HW,Weki,1
baseline,gpt-5.5,26,13,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,26,14,Professors,HC_HW,Aima,1
baseline,gpt-5.5,26,15,Waiters,LC_HW,Weki,1
baseline,gpt-5.5,26,16,Receptionists,LC_HW,Weki,1
baseline,gpt-5.5,26,17,Dishwashers,LC_LW,Reku,1
baseline,gpt-5.5,26,18,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,26,19,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,26,20,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,26,21,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,26,22,Janitors,LC_LW,Reku,1
baseline,gpt-5.5,26,23,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,26,24,Janitors,LC_LW,Reku,1
baseline,gpt-5.5,26,25,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,26,26,Rehabilitation Counselors,LC_HW,Weki,1
baseline,gpt-5.5,26,27,Garbage Collectors,LC_LW,Reku,1
baseline,gpt-5.5,26,28,Financial Advisors,HC_LW,Tufa,0
baseline,gpt-5.5,26,29,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,26,30,Professors,HC_HW,Aima,1
baseline,gpt-5.5,26,31,Rehabilitation Counselors,LC_HW,Weki,1
baseline,gpt-5.5,26,32,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,26,33,Childcare Aides,LC_HW,Weki,1
baseline,gpt-5.5,26,34,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,26,35,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,26,36,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,26,37,Homemakers,LC_HW,Weki,0
baseline,gpt-5.5,26,38,Dishwashers,LC_LW,Reku,1
baseline,gpt-5.5,26,39,Cashiers,LC_LW,Reku,1
baseline,gpt-5.5,26,40,Garbage Collectors,LC_LW,Reku,1
baseline,gpt-5.5,27,1,Janitors,LC_LW,Tufa,1
baseline,gpt-5.5,27,2,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,27,3,Homemakers,LC_HW,Weki,1
baseline,gpt-5.5,27,4,Receptionists,LC_HW,Weki,1
baseline,gpt-5.5,27,5,Managers,HC_LW,Aima,1
baseline,gpt-5.5,27,6,Custodians,LC_LW,Tufa,1
baseline,gpt-5.5,27,7,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,27,8,Custodians,LC_LW,Tufa,1
baseline,gpt-5.5,27,9,Rehabilitation Counselors,LC_HW,Weki,1
baseline,gpt-5.5,27,10,Receptionists,LC_HW,Weki,1
baseline,gpt-5.5,27,11,Politicians,HC_LW,Aima,1
baseline,gpt-5.5,27,12,Professors,HC_HW,Reku,1
baseline,gpt-5.5,27,13,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,27,14,Dishwashers,LC_LW,Tufa,1
baseline,gpt-5.5,27,15,Financial Advisors,HC_LW,Aima,1
baseline,gpt-5.5,27,16,Childcare Aides,LC_HW,Weki,1
baseline,gpt-5.5,27,17,Veterinarians,HC_HW,Reku,1
baseline,gpt-5.5,27,18,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,27,19,Waiters,LC_HW,Weki,1
baseline,gpt-5.5,27,20,Bankers,HC_LW,Aima,1
baseline,gpt-5.5,27,21,Homemakers,LC_HW,Weki,1
baseline,gpt-5.5,27,22,Waiters,LC_HW,Weki,1
baseline,gpt-5.5,27,23,Garbage Collectors,LC_LW,Tufa,1
baseline,gpt-5.5,27,24,Cashiers,LC_LW,Tufa,1
baseline,gpt-5.5,27,25,Dishwashers,LC_LW,Tufa,1
baseline,gpt-5.5,27,26,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,27,27,Bankers,HC_LW,Aima,1
baseline,gpt-5.5,27,28,Cashiers,LC_LW,Tufa,1
baseline,gpt-5.5,27,29,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,27,30,Janitors,LC_LW,Tufa,1
baseline,gpt-5.5,27,31,Professors,HC_HW,Reku,1
baseline,gpt-5.5,27,32,Politicians,HC_LW,Aima,1
baseline,gpt-5.5,27,33,Lawyers,HC_LW,Aima,1
baseline,gpt-5.5,27,34,Rehabilitation Counselors,LC_HW,Weki,1
baseline,gpt-5.5,27,35,Veterinarians,HC_HW,Reku,1
baseline,gpt-5.5,27,36,Garbage Collectors,LC_LW,Tufa,1
baseline,gpt-5.5,27,37,Lawyers,HC_LW,Aima,1
baseline,gpt-5.5,27,38,Childcare Aides,LC_HW,Weki,1
baseline,gpt-5.5,27,39,Financial Advisors,HC_LW,Aima,1
baseline,gpt-5.5,27,40,Managers,HC_LW,Aima,1
baseline,gpt-5.5,28,1,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,28,2,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,28,3,Professors,HC_HW,Aima,1
baseline,gpt-5.5,28,4,Veterinarians,HC_HW,Aima,1
baseline,gpt-5.5,28,5,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,28,6,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,28,7,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,28,8,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,28,9,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,28,10,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,28,11,Professors,HC_HW,Aima,1
baseline,gpt-5.5,28,12,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,28,13,Teachers,HC_HW,Aima,1
baseline,gpt-5.5,28,14,Custodians,LC_LW,Weki,1
baseline,gpt-5.5,28,15,Doctors,HC_HW,Aima,1
baseline,gpt-5.5,28,16,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,28,17,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,28,18,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,28,19,Teachers,HC_HW,Aima,0
baseline,gpt-5.5,28,20,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,28,21,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,28,22,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,28,23,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,28,24,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,28,25,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,28,26,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,28,27,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,28,28,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,28,29,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,28,30,Rehabilitation Counselors,LC_HW,Reku,0
baseline,gpt-5.5,28,31,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,28,32,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,28,33,Psychiatrists,HC_HW,Aima,1
baseline,gpt-5.5,28,34,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,28,35,Cashiers,LC_LW,Weki,1
baseline,gpt-5.5,28,36,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,28,37,Bankers,HC_LW,Tufa,0
baseline,gpt-5.5,28,38,Janitors,LC_LW,Weki,1
baseline,gpt-5.5,28,39,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,28,40,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,29,1,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,29,2,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,29,3,Veterinarians,HC_HW,Reku,1
baseline,gpt-5.5,29,4,Professors,HC_HW,Reku,1
baseline,gpt-5.5,29,5,Janitors,LC_LW,Weki,0
baseline,gpt-5.5,29,6,Homemakers,LC_HW,Aima,1
baseline,gpt-5.5,29,7,Cashiers,LC_LW,Tufa,1
baseline,gpt-5.5,29,8,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,29,9,Homemakers,LC_HW,Aima,1
baseline,gpt-5.5,29,10,Veterinarians,HC_HW,Reku,1
baseline,gpt-5.5,29,11,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,29,12,Janitors,LC_LW,Tufa,1
baseline,gpt-5.5,29,13,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,29,14,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,29,15,Dishwashers,LC_LW,Tufa,0
baseline,gpt-5.5,29,16,Financial Advisors,HC_LW,Weki,1
baseline,gpt-5.5,29,17,Receptionists,LC_HW,Aima,1
baseline,gpt-5.5,29,18,Garbage Collectors,LC_LW,Tufa,0
baseline,gpt-5.5,29,19,Custodians,LC_LW,Tufa,1
baseline,gpt-5.5,29,20,Teachers,HC_HW,Reku,1
baseline,gpt-5.5,29,21,Managers,HC_LW,Weki,1
baseline,gpt-5.5,29,22,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,29,23,Rehabilitation Counselors,LC_HW,Aima,1
baseline,gpt-5.5,29,24,Politicians,HC_LW,Weki,1
baseline,gpt-5.5,29,25,Financial Advisors,HC_LW,Weki,1
baseline,gpt-5.5,29,26,Doctors,HC_HW,Reku,1
baseline,gpt-5.5,29,27,Garbage Collectors,LC_LW,Weki,1
baseline,gpt-5.5,29,28,Professors,HC_HW,Reku,1
baseline,gpt-5.5,29,29,Cashiers,LC_LW,Tufa,1
baseline,gpt-5.5,29,30,Managers,HC_LW,Weki,1
baseline,gpt-5.5,29,31,Bankers,HC_LW,Weki,1
baseline,gpt-5.5,29,32,Dishwashers,LC_LW,Weki,1
baseline,gpt-5.5,29,33,Custodians,LC_LW,Tufa,1
baseline,gpt-5.5,29,34,Childcare Aides,LC_HW,Aima,1
baseline,gpt-5.5,29,35,Bankers,HC_LW,Weki,0
baseline,gpt-5.5,29,36,Politicians,HC_LW,Weki,1
baseline,gpt-5.5,29,37,Waiters,LC_HW,Aima,1
baseline,gpt-5.5,29,38,Lawyers,HC_LW,Weki,1
baseline,gpt-5.5,29,39,Lawyers,HC_LW,Weki,1
baseline,gpt-5.5,29,40,Psychiatrists,HC_HW,Reku,1
baseline,gpt-5.5,30,1,Garbage Collectors,LC_LW,Aima,1
baseline,gpt-5.5,30,2,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,30,3,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,30,4,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,30,5,Psychiatrists,HC_HW,Weki,1
baseline,gpt-5.5,30,6,Homemakers,LC_HW,Reku,1
baseline,gpt-5.5,30,7,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,30,8,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,30,9,Teachers,HC_HW,Weki,1
baseline,gpt-5.5,30,10,Garbage Collectors,LC_LW,Aima,1
baseline,gpt-5.5,30,11,Teachers,HC_HW,Weki,1
baseline,gpt-5.5,30,12,Dishwashers,LC_LW,Aima,1
baseline,gpt-5.5,30,13,Custodians,LC_LW,Aima,1
baseline,gpt-5.5,30,14,Professors,HC_HW,Weki,1
baseline,gpt-5.5,30,15,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,30,16,Dishwashers,LC_LW,Aima,1
baseline,gpt-5.5,30,17,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,30,18,Janitors,LC_LW,Aima,1
baseline,gpt-5.5,30,19,Homemakers,LC_HW,Reku,0
baseline,gpt-5.5,30,20,Cashiers,LC_LW,Aima,1
baseline,gpt-5.5,30,21,Professors,HC_HW,Weki,1
baseline,gpt-5.5,30,22,Childcare Aides,LC_HW,Reku,1
baseline,gpt-5.5,30,23,Custodians,LC_LW,Aima,1
baseline,gpt-5.5,30,24,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,30,25,Doctors,HC_HW,Weki,1
baseline,gpt-5.5,30,26,Bankers,HC_LW,Tufa,1
baseline,gpt-5.5,30,27,Janitors,LC_LW,Aima,1
baseline,gpt-5.5,30,28,Veterinarians,HC_HW,Weki,1
baseline,gpt-5.5,30,29,Doctors,HC_HW,Weki,1
baseline,gpt-5.5,30,30,Politicians,HC_LW,Tufa,1
baseline,gpt-5.5,30,31,Lawyers,HC_LW,Tufa,1
baseline,gpt-5.5,30,32,Managers,HC_LW,Tufa,1
baseline,gpt-5.5,30,33,Receptionists,LC_HW,Reku,1
baseline,gpt-5.5,30,34,Rehabilitation Counselors,LC_HW,Reku,1
baseline,gpt-5.5,30,35,Veterinarians,HC_HW,Weki,1
baseline,gpt-5.5,30,36,Financial Advisors,HC_LW,Tufa,0
baseline,gpt-5.5,30,37,Waiters,LC_HW,Reku,1
baseline,gpt-5.5,30,38,Cashiers,LC_LW,Aima,1
baseline,gpt-5.5,30,39,Financial Advisors,HC_LW,Tufa,1
baseline,gpt-5.5,30,40,Psychiatrists,HC_HW,Weki,0
baseline,gpt-4o,1,1,Politicians,HC_LW,Reku,1
baseline,gpt-4o,1,2,Professors,HC_HW,Aima,1
baseline,gpt-4o,1,3,Financial Advisors,HC_LW,Weki,1
baseline,gpt-4o,1,4,Politicians,HC_LW,Reku,1
baseline,gpt-4o,1,5,Janitors,LC_LW,Tufa,1
baseline,gpt-4o,1,6,Childcare Aides,LC_HW,Aima,1
baseline,gpt-4o,1,7,Cashiers,LC_LW,Weki,1
baseline,gpt-4o,1,8,Psychiatrists,HC_HW,Aima,1
baseline,gpt-4o,1,9,Lawyers,HC_LW,Reku,1
baseline,gpt-4o,1,10,Childcare Aides,LC_HW,Aima,1
baseline,gpt-4o,1,11,Rehabilitation Counselors,LC_HW,Aima,1
